ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
MC,15/08/2020,177,177,0,0,0
MD,15/08/2020,1185,1184,0,1,0
ML,15/08/2020,12,12,0,0,0
NC,15/08/2020,122,122,0,0,0
PV,15/08/2020,528,523,0,5,0
RI,15/08/2020,49,49,0,0,0
VC,15/08/2020,424,424,0,0,0
AN,16/08/2020,582,582,0,0,0
AR,16/08/2020,303,302,0,1,0
AS,16/08/2020,24,24,0,0,0
CB,16/08/2020,63,63,0,0,0
CE,16/08/2020,1,1,0,0,0
CL,16/08/2020,304,304,0,0,0
CM,16/08/2020,172,172,0,0,0
CN,16/08/2020,149,149,0,0,0
CT,16/08/2020,709,708,0,1,0
EX,16/08/2020,38,38,0,0,0
GA,16/08/2020,150,150,0,0,0
IB,16/08/2020,233,233,0,0,0
MC,16/08/2020,130,130,0,0,0
MD,16/08/2020,931,931,0,0,0
ML,16/08/2020,4,4,0,0,0
NC,16/08/2020,80,80,0,0,0
PV,16/08/2020,559,553,0,6,0
RI,16/08/2020,55,54,0,0,1
VC,16/08/2020,370,370,0,0,0
AN,17/08/2020,732,732,0,0,0
AR,17/08/2020,396,396,0,0,0
AS,17/08/2020,22,22,0,0,0
CB,17/08/2020,61,61,0,0,0
CE,17/08/2020,15,15,0,0,0
CL,17/08/2020,346,346,0,0,0
CM,17/08/2020,256,256,0,0,0
CN,17/08/2020,242,242,0,0,0
CT,17/08/2020,1139,1124,0,15,0
EX,17/08/2020,53,53,0,0,0
GA,17/08/2020,253,253,0,0,0
IB,17/08/2020,381,381,0,0,0
MC,17/08/2020,220,220,0,0,0
MD,17/08/2020,1531,1530,0,1,0
ML,17/08/2020,10,10,0,0,0
NC,17/08/2020,91,91,0,0,0
PV,17/08/2020,677,671,0,6,0
RI,17/08/2020,73,73,0,0,0
VC,17/08/2020,564,564,0,0,0
AN,18/08/2020,808,808,0,0,0
AR,18/08/2020,405,405,0,0,0
AS,18/08/2020,30,30,0,0,0
CB,18/08/2020,80,80,0,0,0
CE,18/08/2020,7,7,0,0,0
CL,18/08/2020,403,402,0,1,0
CM,18/08/2020,273,273,0,0,0
CN,18/08/2020,233,233,0,0,0
CT,18/08/2020,1200,1194,0,6,0
EX,18/08/2020,80,80,0,0,0
GA,18/08/2020,245,245,0,0,0
IB,18/08/2020,330,330,0,0,0
MC,18/08/2020,187,187,0,0,0
MD,18/08/2020,2699,2699,0,0,0
ML,18/08/2020,8,8,0,0,0
NC,18/08/2020,103,103,0,0,0
PV,18/08/2020,578,575,0,3,0
RI,18/08/2020,84,84,0,0,0
VC,18/08/2020,564,564,0,0,0
AN,19/08/2020,727,727,0,0,0
AR,19/08/2020,333,333,0,0,0
AS,19/08/2020,29,29,0,0,0
CB,19/08/2020,58,58,0,0,0
CE,19/08/2020,0,0,0,0,0
CL,19/08/2020,410,410,0,0,0
CM,19/08/2020,295,295,0,0,0
CN,19/08/2020,194,194,0,0,0
CT,19/08/2020,1092,1084,0,8,0
EX,19/08/2020,99,99,0,0,0
GA,19/08/2020,235,235,0,0,0
IB,19/08/2020,333,333,0,0,0
MC,19/08/2020,205,205,0,0,0
MD,19/08/2020,2954,2954,0,0,0
ML,19/08/2020,7,7,0,0,0
NC,19/08/2020,114,114,0,0,0
PV,19/08/2020,661,651,0,10,0
RI,19/08/2020,88,88,0,0,0
VC,19/08/2020,583,583,0,0,0
AN,20/08/2020,827,827,0,0,0
AR,20/08/2020,351,351,0,0,0
AS,20/08/2020,32,32,0,0,0
CB,20/08/2020,68,68,0,0,0
CE,20/08/2020,4,4,0,0,0
CL,20/08/2020,513,509,0,4,0
CM,20/08/2020,333,333,0,0,0
CN,20/08/2020,232,230,0,0,2
CT,20/08/2020,1250,1246,0,4,0
EX,20/08/2020,82,82,0,0,0
GA,20/08/2020,223,223,0,0,0
IB,20/08/2020,334,334,0,0,0
MC,20/08/2020,234,234,0,0,0
MD,20/08/2020,2690,2690,0,0,0
ML,20/08/2020,9,9,0,0,0
NC,20/08/2020,103,103,0,0,0
PV,20/08/2020,457,456,0,1,0
RI,20/08/2020,78,78,0,0,0
VC,20/08/2020,598,598,0,0,0
AN,21/08/2020,897,897,0,0,0
AR,21/08/2020,270,270,0,0,0
AS,21/08/2020,33,33,0,0,0
CB,21/08/2020,81,81,0,0,0
CE,21/08/2020,7,7,0,0,0
CL,21/08/2020,403,402,0,1,0
CM,21/08/2020,374,374,0,0,0
CN,21/08/2020,247,247,0,0,0
CT,21/08/2020,1230,1225,0,5,0
EX,21/08/2020,90,90,0,0,0
GA,21/08/2020,195,195,0,0,0
IB,21/08/2020,300,300,0,0,0
MC,21/08/2020,279,279,0,0,0
MD,21/08/2020,3924,3923,0,1,0
ML,21/08/2020,15,15,0,0,0
NC,21/08/2020,147,147,0,0,0
PV,21/08/2020,398,395,0,3,0
RI,21/08/2020,68,68,0,0,0
VC,21/08/2020,660,660,0,0,0
AN,22/08/2020,804,804,0,0,0
AR,22/08/2020,307,307,0,0,0
AS,22/08/2020,36,36,0,0,0
CB,22/08/2020,85,85,0,0,0
CE,22/08/2020,12,12,0,0,0
CL,22/08/2020,280,280,0,0,0
CM,22/08/2020,315,315,0,0,0
CN,22/08/2020,267,267,0,0,0
CT,22/08/2020,761,759,0,2,0
EX,22/08/2020,89,89,0,0,0
GA,22/08/2020,287,287,0,0,0
IB,22/08/2020,238,238,0,0,0
MC,22/08/2020,274,274,0,0,0
MD,22/08/2020,1512,1512,0,0,0
ML,22/08/2020,7,7,0,0,0
NC,22/08/2020,109,109,0,0,0
PV,22/08/2020,537,528,0,9,0
RI,22/08/2020,88,88,0,0,0
VC,22/08/2020,592,592,0,0,0
AN,23/08/2020,754,754,0,0,0
AR,23/08/2020,216,216,0,0,0
AS,23/08/2020,43,43,0,0,0
CB,23/08/2020,64,64,0,0,0
CE,23/08/2020,6,6,0,0,0
CL,23/08/2020,292,291,0,1,0
CM,23/08/2020,302,302,0,0,0
CN,23/08/2020,213,213,0,0,0
CT,23/08/2020,691,691,0,0,0
EX,23/08/2020,71,71,0,0,0
GA,23/08/2020,250,250,0,0,0
IB,23/08/2020,203,203,0,0,0
MC,23/08/2020,240,240,0,0,0
MD,23/08/2020,1087,1086,0,1,0
ML,23/08/2020,16,16,0,0,0
NC,23/08/2020,122,122,0,0,0
PV,23/08/2020,707,695,0,12,0
RI,23/08/2020,94,94,0,0,0
VC,23/08/2020,461,461,0,0,0
AN,24/08/2020,856,856,0,0,0
AR,24/08/2020,266,266,0,0,0
AS,24/08/2020,51,51,0,0,0
CB,24/08/2020,75,75,0,0,0
CE,24/08/2020,10,9,0,1,0
CL,24/08/2020,471,467,0,4,0
CM,24/08/2020,395,395,0,0,0
CN,24/08/2020,290,290,0,0,0
CT,24/08/2020,1300,1295,0,5,0
EX,24/08/2020,78,78,0,0,0
GA,24/08/2020,265,265,0,0,0
IB,24/08/2020,269,269,0,0,0
MC,24/08/2020,261,261,0,0,0
MD,24/08/2020,1800,1798,0,2,0
ML,24/08/2020,17,17,0,0,0
NC,24/08/2020,135,135,0,0,0
PV,24/08/2020,744,737,0,7,0
RI,24/08/2020,71,71,0,0,0
VC,24/08/2020,693,693,0,0,0
AN,25/08/2020,878,878,0,0,0
AR,25/08/2020,283,283,0,0,0
AS,25/08/2020,39,39,0,0,0
CB,25/08/2020,85,85,0,0,0
CE,25/08/2020,11,11,0,0,0
CL,25/08/2020,514,514,0,0,0
CM,25/08/2020,394,393,0,1,0
CN,25/08/2020,298,298,0,0,0
CT,25/08/2020,1165,1159,0,6,0
EX,25/08/2020,110,110,0,0,0
GA,25/08/2020,316,316,0,0,0
IB,25/08/2020,274,274,0,0,0
MC,25/08/2020,298,298,0,0,0
MD,25/08/2020,3720,3718,0,2,0
ML,25/08/2020,15,15,0,0,0
NC,25/08/2020,151,151,0,0,0
PV,25/08/2020,825,819,0,6,0
RI,25/08/2020,89,89,0,0,0
VC,25/08/2020,594,594,0,0,0
AN,26/08/2020,1002,1002,0,0,0
AR,26/08/2020,263,263,0,0,0
AS,26/08/2020,36,36,0,0,0
CB,26/08/2020,85,85,0,0,0
CE,26/08/2020,8,8,0,0,0
CL,26/08/2020,434,433,0,1,0
CM,26/08/2020,445,445,0,0,0
CN,26/08/2020,298,298,0,0,0
CT,26/08/2020,1265,1258,0,7,0
EX,26/08/2020,96,96,0,0,0
GA,26/08/2020,269,269,0,0,0
IB,26/08/2020,287,287,0,0,0
MC,26/08/2020,319,319,0,0,0
MD,26/08/2020,3119,3115,0,4,0
ML,26/08/2020,10,10,0,0,0
NC,26/08/2020,280,280,0,0,0
PV,26/08/2020,692,686,0,6,0
RI,26/08/2020,128,128,0,0,0
VC,26/08/2020,681,681,0,0,0
AN,27/08/2020,985,985,0,0,0
AR,27/08/2020,223,223,0,0,0
AS,27/08/2020,37,37,0,0,0
CB,27/08/2020,71,71,0,0,0
CE,27/08/2020,6,6,0,0,0
CL,27/08/2020,579,577,0,2,0
CM,27/08/2020,492,492,0,0,0
CN,27/08/2020,305,304,0,0,1
CT,27/08/2020,1229,1223,0,6,0
EX,27/08/2020,88,88,0,0,0
GA,27/08/2020,273,273,0,0,0
IB,27/08/2020,236,236,0,0,0
MC,27/08/2020,400,400,0,0,0
MD,27/08/2020,3171,3169,0,2,0
ML,27/08/2020,6,6,0,0,0
NC,27/08/2020,149,149,0,0,0
PV,27/08/2020,484,481,0,3,0
RI,27/08/2020,78,78,0,0,0
VC,27/08/2020,563,563,0,0,0
AN,28/08/2020,1017,1017,0,0,0
AR,28/08/2020,289,289,0,0,0
AS,28/08/2020,45,45,0,0,0
CB,28/08/2020,144,144,0,0,0
CE,28/08/2020,4,4,0,0,0
CL,28/08/2020,528,527,0,1,0
CM,28/08/2020,487,487,0,0,0
CN,28/08/2020,281,280,0,0,1
CT,28/08/2020,1221,1215,0,6,0
EX,28/08/2020,139,139,0,0,0
GA,28/08/2020,229,229,0,0,0
IB,28/08/2020,261,261,0,0,0
MC,28/08/2020,341,341,0,0,0
MD,28/08/2020,4404,4403,0,1,0
ML,28/08/2020,17,17,0,0,0
NC,28/08/2020,157,157,0,0,0
PV,28/08/2020,487,480,0,7,0
RI,28/08/2020,86,85,0,0,1
VC,28/08/2020,674,674,0,0,0
AN,29/08/2020,867,867,0,0,0
AR,29/08/2020,263,263,0,0,0
AS,29/08/2020,31,31,0,0,0
CB,29/08/2020,80,80,0,0,0
CE,29/08/2020,7,7,0,0,0
CL,29/08/2020,516,516,0,0,0
CM,29/08/2020,381,381,0,0,0
CN,29/08/2020,281,281,0,0,0
CT,29/08/2020,667,667,0,0,0
EX,29/08/2020,104,102,0,0,2
GA,29/08/2020,238,238,0,0,0
IB,29/08/2020,234,234,0,0,0
MC,29/08/2020,329,329,0,0,0
MD,29/08/2020,1733,1730,0,3,0
ML,29/08/2020,19,19,0,0,0
NC,29/08/2020,158,158,0,0,0
PV,29/08/2020,527,518,0,9,0
RI,29/08/2020,84,83,0,0,1
VC,29/08/2020,638,638,0,0,0
AN,30/08/2020,795,795,0,0,0
AR,30/08/2020,202,202,0,0,0
AS,30/08/2020,47,47,0,0,0
CB,30/08/2020,121,121,0,0,0
CE,30/08/2020,10,10,0,0,0
CL,30/08/2020,332,332,0,0,0
CM,30/08/2020,341,341,0,0,0
CN,30/08/2020,276,276,0,0,0
CT,30/08/2020,615,614,0,1,0
EX,30/08/2020,121,121,0,0,0
GA,30/08/2020,252,252,0,0,0
IB,30/08/2020,166,166,0,0,0
MC,30/08/2020,320,320,0,0,0
MD,30/08/2020,1562,1558,0,4,0
ML,30/08/2020,10,10,0,0,0
NC,30/08/2020,103,103,0,0,0
PV,30/08/2020,566,559,0,7,0
RI,30/08/2020,86,86,0,0,0
VC,30/08/2020,385,385,0,0,0
AN,31/08/2020,967,967,0,0,0
AR,31/08/2020,320,320,0,0,0
AS,31/08/2020,37,37,0,0,0
CB,31/08/2020,147,147,0,0,0
CE,31/08/2020,14,14,0,0,0
CL,31/08/2020,343,342,0,1,0
CM,31/08/2020,471,471,0,0,0
CN,31/08/2020,295,295,0,0,0
CT,31/08/2020,1133,1130,0,3,0
EX,31/08/2020,100,99,0,1,0
GA,31/08/2020,242,242,0,0,0
IB,31/08/2020,238,238,0,0,0
MC,31/08/2020,373,373,0,0,0
MD,31/08/2020,2131,2126,0,5,0
ML,31/08/2020,14,14,0,0,0
NC,31/08/2020,205,205,0,0,0
PV,31/08/2020,675,670,0,5,0
RI,31/08/2020,60,60,0,0,0
VC,31/08/2020,498,498,0,0,0
AN,01/09/2020,1098,1098,0,0,0
AR,01/09/2020,295,295,0,0,0
AS,01/09/2020,64,64,0,0,0
CB,01/09/2020,156,156,0,0,0
CE,01/09/2020,9,9,0,0,0
CL,01/09/2020,517,517,0,0,0
CM,01/09/2020,581,581,0,0,0
CN,01/09/2020,276,276,0,0,0
CT,01/09/2020,1265,1255,0,10,0
EX,01/09/2020,120,120,0,0,0
GA,01/09/2020,251,251,0,0,0
IB,01/09/2020,226,226,0,0,0
MC,01/09/2020,421,421,0,0,0
MD,01/09/2020,4255,4243,0,12,0
ML,01/09/2020,32,32,0,0,0
NC,01/09/2020,214,214,0,0,0
PV,01/09/2020,744,737,0,7,0
RI,01/09/2020,94,94,0,0,0
VC,01/09/2020,566,566,0,0,0
AN,02/09/2020,987,987,0,0,0
AR,02/09/2020,273,273,0,0,0
AS,02/09/2020,56,56,0,0,0
CB,02/09/2020,106,106,0,0,0
CE,02/09/2020,8,8,0,0,0
CL,02/09/2020,513,512,0,1,0
CM,02/09/2020,645,645,0,0,0
CN,02/09/2020,256,256,0,0,0
CT,02/09/2020,1104,1098,0,6,0
EX,02/09/2020,143,143,0,0,0
GA,02/09/2020,260,260,0,0,0
IB,02/09/2020,185,184,1,0,0
MC,02/09/2020,464,464,0,0,0
MD,02/09/2020,3822,3809,0,13,0
ML,02/09/2020,27,27,0,0,0
NC,02/09/2020,177,177,0,0,0
PV,02/09/2020,612,606,0,6,0
RI,02/09/2020,90,88,0,0,2
VC,02/09/2020,613,613,0,0,0
AN,03/09/2020,913,913,0,0,0
AR,03/09/2020,327,327,0,0,0
AS,03/09/2020,88,88,0,0,0
CB,03/09/2020,71,71,0,0,0
CE,03/09/2020,5,5,0,0,0
CL,03/09/2020,610,609,0,1,0
CM,03/09/2020,629,629,0,0,0
CN,03/09/2020,260,260,0,0,0
CT,03/09/2020,1151,1144,0,7,0
EX,03/09/2020,175,174,0,0,1
GA,03/09/2020,210,210,0,0,0
IB,03/09/2020,184,183,1,0,0
MC,03/09/2020,350,350,0,0,0
MD,03/09/2020,3808,3799,0,9,0
ML,03/09/2020,20,20,0,0,0
NC,03/09/2020,207,207,0,0,0
PV,03/09/2020,500,497,0,3,0
RI,03/09/2020,112,112,0,0,0
VC,03/09/2020,520,520,0,0,0
AN,04/09/2020,1194,1194,0,0,0
AR,04/09/2020,317,317,0,0,0
AS,04/09/2020,36,36,0,0,0
CB,04/09/2020,79,79,0,0,0
CE,04/09/2020,9,9,0,0,0
CL,04/09/2020,591,585,0,6,0
CM,04/09/2020,624,624,0,0,0
CN,04/09/2020,271,271,0,0,0
CT,04/09/2020,1275,1268,0,7,0
EX,04/09/2020,145,145,0,0,0
GA,04/09/2020,263,263,0,0,0
IB,04/09/2020,141,141,0,0,0
MC,04/09/2020,365,365,0,0,0
MD,04/09/2020,4581,4576,0,5,0
ML,04/09/2020,22,22,0,0,0
NC,04/09/2020,214,214,0,0,0
PV,04/09/2020,413,408,0,5,0
RI,04/09/2020,96,96,0,0,0
VC,04/09/2020,621,621,0,0,0
AN,05/09/2020,975,975,0,0,0
AR,05/09/2020,344,344,0,0,0
AS,05/09/2020,53,53,0,0,0
CB,05/09/2020,102,102,0,0,0
CE,05/09/2020,6,6,0,0,0
CL,05/09/2020,549,548,0,1,0
CM,05/09/2020,566,566,0,0,0
CN,05/09/2020,240,240,0,0,0
CT,05/09/2020,753,751,0,2,0
EX,05/09/2020,145,145,0,0,0
GA,05/09/2020,257,257,0,0,0
IB,05/09/2020,141,141,0,0,0
MC,05/09/2020,378,378,0,0,0
MD,05/09/2020,2618,2611,0,7,0
ML,05/09/2020,13,13,0,0,0
NC,05/09/2020,246,246,0,0,0
PV,05/09/2020,615,609,0,6,0
RI,05/09/2020,84,83,0,0,1
VC,05/09/2020,539,539,0,0,0
AN,06/09/2020,869,869,0,0,0
AR,06/09/2020,252,252,0,0,0
AS,06/09/2020,30,30,0,0,0
CB,06/09/2020,159,159,0,0,0
CE,06/09/2020,11,11,0,0,0
CL,06/09/2020,548,548,0,0,0
CM,06/09/2020,416,416,0,0,0
CN,06/09/2020,184,184,0,0,0
CT,06/09/2020,571,569,0,2,0
EX,06/09/2020,126,126,0,0,0
GA,06/09/2020,254,254,0,0,0
IB,06/09/2020,114,113,1,0,0
MC,06/09/2020,306,306,0,0,0
MD,06/09/2020,2276,2269,0,7,0
ML,06/09/2020,18,18,0,0,0
NC,06/09/2020,192,192,0,0,0
PV,06/09/2020,615,609,0,6,0
RI,06/09/2020,49,49,0,0,0
VC,06/09/2020,383,383,0,0,0
AN,07/09/2020,848,848,0,0,0
AR,07/09/2020,332,332,0,0,0
AS,07/09/2020,50,50,0,0,0
CB,07/09/2020,148,148,0,0,0
CE,07/09/2020,6,6,0,0,0
CL,07/09/2020,519,516,0,3,0
CM,07/09/2020,561,560,0,1,0
CN,07/09/2020,200,200,0,0,0
CT,07/09/2020,1004,1000,0,4,0
EX,07/09/2020,135,135,0,0,0
GA,07/09/2020,244,244,0,0,0
IB,07/09/2020,180,180,0,0,0
MC,07/09/2020,384,384,0,0,0
MD,07/09/2020,3021,3009,0,12,0
ML,07/09/2020,16,16,0,0,0
NC,07/09/2020,323,323,0,0,0
PV,07/09/2020,614,610,0,4,0
RI,07/09/2020,101,101,0,0,0
VC,07/09/2020,548,548,0,0,0
AN,08/09/2020,1021,1021,0,0,0
AR,08/09/2020,380,380,0,0,0
AS,08/09/2020,49,49,0,0,0
CB,08/09/2020,106,106,0,0,0
CE,08/09/2020,15,15,0,0,0
CL,08/09/2020,654,653,0,1,0
CM,08/09/2020,621,621,0,0,0
CN,08/09/2020,201,201,0,0,0
CT,08/09/2020,1072,1067,0,5,0
EX,08/09/2020,134,134,0,0,0
GA,08/09/2020,226,226,0,0,0
IB,08/09/2020,148,147,1,0,0
MC,08/09/2020,425,425,0,0,0
MD,08/09/2020,4446,4435,0,11,0
ML,08/09/2020,26,26,0,0,0
NC,08/09/2020,272,272,0,0,0
PV,08/09/2020,677,672,0,5,0
RI,08/09/2020,88,88,0,0,0
VC,08/09/2020,577,577,0,0,0
AN,09/09/2020,1167,1167,0,0,0
AR,09/09/2020,371,371,0,0,0
AS,09/09/2020,68,68,0,0,0
CB,09/09/2020,124,124,0,0,0
CE,09/09/2020,4,4,0,0,0
CL,09/09/2020,638,638,0,0,0
CM,09/09/2020,700,700,0,0,0
CN,09/09/2020,229,229,0,0,0
CT,09/09/2020,1052,1045,0,7,0
EX,09/09/2020,216,215,0,0,1
GA,09/09/2020,202,202,0,0,0
IB,09/09/2020,159,156,3,0,0
MC,09/09/2020,391,391,0,0,0
MD,09/09/2020,4818,4805,0,13,0
ML,09/09/2020,44,44,0,0,0
NC,09/09/2020,307,307,0,0,0
PV,09/09/2020,522,522,0,0,0
RI,09/09/2020,100,100,0,0,0
VC,09/09/2020,559,559,0,0,0
AN,10/09/2020,1126,1126,0,0,0
AR,10/09/2020,341,340,0,1,0
AS,10/09/2020,51,51,0,0,0
CB,10/09/2020,113,113,0,0,0
CE,10/09/2020,9,9,0,0,0
CL,10/09/2020,857,855,0,2,0
CM,10/09/2020,827,826,0,1,0
CN,10/09/2020,231,231,0,0,0
CT,10/09/2020,1237,1235,0,2,0
EX,10/09/2020,221,221,0,0,0
GA,10/09/2020,272,272,0,0,0
IB,10/09/2020,171,171,0,0,0
MC,10/09/2020,425,425,0,0,0
MD,10/09/2020,4308,4302,0,6,0
ML,10/09/2020,36,36,0,0,0
NC,10/09/2020,313,313,0,0,0
PV,10/09/2020,323,322,0,1,0
RI,10/09/2020,85,84,0,0,1
VC,10/09/2020,584,584,0,0,0
AN,11/09/2020,1307,1307,0,0,0
AR,11/09/2020,449,449,0,0,0
AS,11/09/2020,72,72,0,0,0
CB,11/09/2020,74,74,0,0,0
CE,11/09/2020,19,19,0,0,0
CL,11/09/2020,882,882,0,0,0
CM,11/09/2020,706,706,0,0,0
CN,11/09/2020,194,194,0,0,0
CT,11/09/2020,735,734,0,1,0
EX,11/09/2020,213,212,0,0,1
GA,11/09/2020,197,197,0,0,0
IB,11/09/2020,156,156,0,0,0
MC,11/09/2020,456,456,0,0,0
MD,11/09/2020,5148,5140,0,8,0
ML,11/09/2020,27,27,0,0,0
NC,11/09/2020,313,313,0,0,0
PV,11/09/2020,316,304,0,12,0
RI,11/09/2020,101,101,0,0,0
VC,11/09/2020,573,573,0,0,0
AN,12/09/2020,950,950,0,0,0
AR,12/09/2020,378,378,0,0,0
AS,12/09/2020,64,64,0,0,0
CB,12/09/2020,89,89,0,0,0
CE,12/09/2020,7,7,0,0,0
CL,12/09/2020,648,648,0,0,0
CM,12/09/2020,687,687,0,0,0
CN,12/09/2020,220,220,0,0,0
CT,12/09/2020,816,816,0,0,0
EX,12/09/2020,198,198,0,0,0
GA,12/09/2020,201,201,0,0,0
IB,12/09/2020,111,111,0,0,0
MC,12/09/2020,444,443,0,0,1
MD,12/09/2020,3011,3004,0,7,0
ML,12/09/2020,27,27,0,0,0
NC,12/09/2020,281,281,0,0,0
PV,12/09/2020,435,430,0,5,0
RI,12/09/2020,139,139,0,0,0
VC,12/09/2020,437,437,0,0,0
AN,13/09/2020,807,806,0,1,0
AR,13/09/2020,363,363,0,0,0
AS,13/09/2020,74,74,0,0,0
CB,13/09/2020,133,133,0,0,0
CE,13/09/2020,5,5,0,0,0
CL,13/09/2020,593,593,0,0,0
CM,13/09/2020,533,533,0,0,0
CN,13/09/2020,159,159,0,0,0
CT,13/09/2020,610,605,0,5,0
EX,13/09/2020,189,189,0,0,0
GA,13/09/2020,219,219,0,0,0
IB,13/09/2020,121,121,0,0,0
MC,13/09/2020,377,377,0,0,0
MD,13/09/2020,2353,2346,0,7,0
ML,13/09/2020,17,17,0,0,0
NC,13/09/2020,321,321,0,0,0
PV,13/09/2020,536,526,0,10,0
RI,13/09/2020,109,109,0,0,0
VC,13/09/2020,389,389,0,0,0
AN,14/09/2020,920,920,0,0,0
AR,14/09/2020,360,360,0,0,0
AS,14/09/2020,90,90,0,0,0
CB,14/09/2020,53,53,0,0,0
CE,14/09/2020,12,12,0,0,0
CL,14/09/2020,644,644,0,0,0
CM,14/09/2020,708,708,0,0,0
CN,14/09/2020,167,166,0,1,0
CT,14/09/2020,1127,1126,0,1,0
EX,14/09/2020,247,246,0,0,1
GA,14/09/2020,232,232,0,0,0
IB,14/09/2020,180,179,1,0,0
MC,14/09/2020,551,551,0,0,0
MD,14/09/2020,3465,3447,0,18,0
ML,14/09/2020,21,21,0,0,0
NC,14/09/2020,355,355,0,0,0
PV,14/09/2020,546,531,0,15,0
RI,14/09/2020,109,109,0,0,0
VC,14/09/2020,529,529,0,0,0
AN,15/09/2020,1017,1016,0,1,0
AR,15/09/2020,377,376,0,1,0
AS,15/09/2020,89,89,0,0,0
CB,15/09/2020,111,111,0,0,0
CE,15/09/2020,10,10,0,0,0
CL,15/09/2020,833,830,0,3,0
CM,15/09/2020,771,770,0,1,0
CN,15/09/2020,184,184,0,0,0
CT,15/09/2020,1294,1284,0,9,1
EX,15/09/2020,250,250,0,0,0
GA,15/09/2020,228,228,0,0,0
IB,15/09/2020,218,218,0,0,0
MC,15/09/2020,513,513,0,0,0
MD,15/09/2020,4769,4763,0,6,0
ML,15/09/2020,11,11,0,0,0
NC,15/09/2020,319,319,0,0,0
PV,15/09/2020,609,599,0,10,0
RI,15/09/2020,149,148,0,0,1
VC,15/09/2020,467,467,0,0,0
AN,16/09/2020,1239,1236,0,3,0
AR,16/09/2020,351,351,0,0,0
AS,16/09/2020,75,75,0,0,0
CB,16/09/2020,72,72,0,0,0
CE,16/09/2020,7,7,0,0,0
CL,16/09/2020,777,774,0,3,0
CM,16/09/2020,799,799,0,0,0
CN,16/09/2020,152,152,0,0,0
CT,16/09/2020,1327,1324,0,3,0
EX,16/09/2020,299,299,0,0,0
GA,16/09/2020,251,251,0,0,0
IB,16/09/2020,199,199,0,0,0
MC,16/09/2020,463,462,0,1,0
MD,16/09/2020,4462,4451,0,11,0
ML,16/09/2020,9,9,0,0,0
NC,16/09/2020,326,326,0,0,0
PV,16/09/2020,465,460,0,5,0
RI,16/09/2020,138,137,0,0,1
VC,16/09/2020,521,521,0,0,0
AN,17/09/2020,1139,1136,0,3,0
AR,17/09/2020,407,407,0,0,0
AS,17/09/2020,97,97,0,0,0
CB,17/09/2020,65,65,0,0,0
CE,17/09/2020,10,10,0,0,0
CL,17/09/2020,792,790,0,2,0
CM,17/09/2020,779,778,0,1,0
CN,17/09/2020,167,167,0,0,0
CT,17/09/2020,1144,1140,0,4,0
EX,17/09/2020,287,287,0,0,0
GA,17/09/2020,236,236,0,0,0
IB,17/09/2020,173,173,0,0,0
MC,17/09/2020,446,446,0,0,0
MD,17/09/2020,4477,4470,0,7,0
ML,17/09/2020,12,12,0,0,0
NC,17/09/2020,298,298,0,0,0
PV,17/09/2020,394,388,0,6,0
RI,17/09/2020,110,109,0,0,1
VC,17/09/2020,477,477,0,0,0
AN,18/09/2020,1396,1391,0,5,0
AR,18/09/2020,348,348,0,0,0
AS,18/09/2020,81,81,0,0,0
CB,18/09/2020,64,64,0,0,0
CE,18/09/2020,19,19,0,0,0
CL,18/09/2020,881,879,0,2,0
CM,18/09/2020,833,832,0,1,0
CN,18/09/2020,187,187,0,0,0
CT,18/09/2020,1311,1302,0,8,1
EX,18/09/2020,292,292,0,0,0
GA,18/09/2020,230,230,0,0,0
IB,18/09/2020,139,139,0,0,0
MC,18/09/2020,487,487,0,0,0
MD,18/09/2020,6735,6722,0,13,0
ML,18/09/2020,10,10,0,0,0
NC,18/09/2020,327,327,0,0,0
PV,18/09/2020,319,309,0,10,0
RI,18/09/2020,77,77,0,0,0
VC,18/09/2020,451,451,0,0,0
AN,19/09/2020,1055,1053,0,2,0
AR,19/09/2020,343,343,0,0,0
AS,19/09/2020,68,68,0,0,0
CB,19/09/2020,56,56,0,0,0
CE,19/09/2020,11,11,0,0,0
CL,19/09/2020,705,703,0,2,0
CM,19/09/2020,662,661,0,1,0
CN,19/09/2020,177,177,0,0,0
CT,19/09/2020,778,775,0,3,0
EX,19/09/2020,179,179,0,0,0
GA,19/09/2020,283,283,0,0,0
IB,19/09/2020,121,121,0,0,0
MC,19/09/2020,454,453,0,0,1
MD,19/09/2020,2358,2339,0,19,0
ML,19/09/2020,26,26,0,0,0
NC,19/09/2020,224,224,0,0,0
PV,19/09/2020,378,372,0,6,0
RI,19/09/2020,71,70,0,0,1
VC,19/09/2020,401,401,0,0,0
AN,20/09/2020,788,785,0,3,0
AR,20/09/2020,245,245,0,0,0
AS,20/09/2020,77,77,0,0,0
CB,20/09/2020,61,61,0,0,0
CE,20/09/2020,9,9,0,0,0
CL,20/09/2020,649,646,0,3,0
CM,20/09/2020,485,485,0,0,0
CN,20/09/2020,148,148,0,0,0
CT,20/09/2020,712,710,0,2,0
EX,20/09/2020,188,187,0,1,0
GA,20/09/2020,215,215,0,0,0
IB,20/09/2020,106,106,0,0,0
MC,20/09/2020,322,322,0,0,0
MD,20/09/2020,1908,1878,0,30,0
ML,20/09/2020,22,22,0,0,0
NC,20/09/2020,292,292,0,0,0
PV,20/09/2020,481,469,0,12,0
